threshold,f1,precision,recall,average_precision,balanced_accuracy,brier,tp,fp,fn,tn,weighted_cost_fp_plus_3fn,alert_rate
0.9049999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9099999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9149999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9199999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9249999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9299999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9349999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9399999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9449999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.9499999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
