incident_id,year,quarter,month,week_of_year,area,priority,type_of_incident,trouble_type,incident_type,network_id,branch_id,route_id,duration_hours,status,reason_group,kpi,label_over_time,label_critical
INC_05712,2024,3,9,39,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_022,ROUTE_1975,36.0,CLOSED,EQUIPMENT,On Time,0,0
INC_05713,2024,3,9,39,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_027,ROUTE_1404,24.0,CLOSED,OTHER,On Time,0,0
INC_05714,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_011,ROUTE_1924,24.0,CLOSED,OTHER,On Time,0,0
INC_05715,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_020,ROUTE_1478,128.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05716,2024,3,9,39,IPNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_016,ROUTE_1979,420.0,CLOSED,OTHER,Over Time,1,0
INC_05717,2024,3,9,39,IPNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_010,ROUTE_1770,500.0,CLOSED,OTHER,Over Time,1,0
INC_05718,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_1980,480.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05719,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1403,162.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05720,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_1981,104.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05721,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_006,ROUTE_1982,168.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05722,2024,3,9,39,IPNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_006,ROUTE_1983,72.0,CLOSED,EQUIPMENT,On Time,0,0
INC_05723,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1167,72.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05724,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_029,ROUTE_1984,72.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05725,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_1306,84.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05726,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_1985,24.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05727,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_005,ROUTE_1986,492.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05728,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_005,ROUTE_1987,480.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05729,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_010,ROUTE_1299,120.0,CLOSED,OTHER,On Time,0,1
INC_05730,2024,3,9,39,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_1373,720.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05731,2024,3,9,39,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,NET_004,BRANCH_025,ROUTE_1988,451.0,CLOSED,OTHER,Over Time,1,1
INC_05732,2024,3,9,39,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,NET_003,BRANCH_004,ROUTE_1989,996.0,CLOSED,OTHER,Over Time,1,1
INC_05733,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_018,ROUTE_1095,240.0,CLOSED,OTHER,On Time,0,1
INC_05734,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_012,ROUTE_948,216.0,CLOSED,NATURAL_EVENT,On Time,0,0
INC_05735,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,NET_003,BRANCH_015,ROUTE_1990,0.0,CLOSED,CONFIGURATION,On Time,0,0
INC_05736,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_1991,828.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_05737,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,NET_003,BRANCH_027,ROUTE_1992,108.0,CLOSED,OTHER,On Time,0,0
INC_05738,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_036,ROUTE_1231,268.4,CLOSED,OTHER,On Time,0,0
INC_05739,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1455,60.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05740,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_025,ROUTE_1929,48.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05741,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_017,ROUTE_1993,132.0,CLOSED,OTHER,On Time,0,1
INC_05742,2024,3,9,39,IPNOC,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,NET_004,BRANCH_012,ROUTE_1873,1212.4,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05743,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_008,ROUTE_1428,540.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05744,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_001,ROUTE_1994,440.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05745,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_1995,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05746,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_025,ROUTE_1996,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05747,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_019,ROUTE_1997,696.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05748,2024,3,9,39,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_1998,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05749,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_010,ROUTE_1999,744.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05750,2024,3,9,39,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_006,ROUTE_2000,156.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05751,2024,3,9,39,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_028,ROUTE_2001,312.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05752,2024,3,9,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_021,ROUTE_2002,336.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05753,2024,3,9,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_020,ROUTE_1665,168.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05754,2024,3,9,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_036,ROUTE_1703,180.0,CLOSED,OTHER,On Time,0,1
INC_05755,2024,3,9,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_001,ROUTE_2003,238.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05756,2024,3,9,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_012,ROUTE_2004,72.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05757,2024,3,9,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_006,ROUTE_2000,24.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05758,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_010,ROUTE_2005,216.0,CLOSED,OTHER,On Time,0,1
INC_05759,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_020,ROUTE_1837,192.0,CLOSED,OTHER,On Time,0,0
INC_05760,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_043,ROUTE_1849,1888.0,CLOSED,OTHER,Over Time,1,1
INC_05761,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_036,ROUTE_1960,168.0,CLOSED,OTHER,On Time,0,1
INC_05762,2024,4,10,40,IPNOC,CRITICAL,FIBRA,BAD PERFORMANCE,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_001,ROUTE_1681,72.0,CLOSED,EQUIPMENT,On Time,0,1
INC_05763,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_001,ROUTE_2006,300.0,CLOSED,OTHER,On Time,0,0
INC_05764,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_018,ROUTE_2007,144.0,CLOSED,OTHER,On Time,0,1
INC_05765,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_001,ROUTE_1656,108.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05766,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_011,ROUTE_2008,228.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05767,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1966,36.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05768,2024,4,10,40,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_020,ROUTE_2009,96.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05769,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_022,ROUTE_2010,228.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05770,2024,4,10,40,IPNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_001,ROUTE_1656,168.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05771,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2011,156.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05772,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_028,ROUTE_2001,96.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05773,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_017,ROUTE_134,120.0,CLOSED,OTHER,On Time,0,1
INC_05774,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_009,ROUTE_1565,336.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05775,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1499,108.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05776,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_2012,372.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05777,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_019,ROUTE_2013,336.0,CLOSED,OTHER,Over Time,1,1
INC_05778,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1879,36.0,CLOSED,EQUIPMENT,On Time,0,1
INC_05779,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_029,ROUTE_2014,48.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05780,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_028,ROUTE_2015,192.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05781,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_020,ROUTE_1134,296.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05782,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_2016,118.5,CLOSED,CABLE_FIBER,Over Time,1,0
INC_05783,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_022,ROUTE_2017,180.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05784,2024,4,10,40,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_016,ROUTE_1904,444.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05785,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_005,ROUTE_1423,48.0,CLOSED,OTHER,On Time,0,1
INC_05786,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_018,ROUTE_1100,78.4,CLOSED,OTHER,On Time,0,1
INC_05787,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_007,ROUTE_2018,32.8,CLOSED,POWER,On Time,0,1
INC_05788,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_018,ROUTE_1620,144.0,CLOSED,OTHER,On Time,0,1
INC_05789,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_015,ROUTE_2019,30.0,CLOSED,OTHER,On Time,0,1
INC_05790,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2020,212.0,CLOSED,OTHER,On Time,0,1
INC_05791,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_005,ROUTE_2021,252.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05792,2024,4,10,40,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,NET_004,BRANCH_017,ROUTE_1559,480.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05793,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_014,ROUTE_1170,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05794,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_017,ROUTE_1351,408.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05795,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_028,ROUTE_1417,140.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05796,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2022,352.0,CLOSED,OTHER,Over Time,1,1
INC_05797,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1403,82.0,CLOSED,OTHER,On Time,0,1
INC_05798,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1876,960.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05799,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_012,ROUTE_948,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05800,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_012,ROUTE_948,720.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_05801,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_010,ROUTE_2023,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05802,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_018,ROUTE_1496,120.0,CLOSED,OTHER,On Time,0,0
INC_05803,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1194,132.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05804,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_005,ROUTE_1423,48.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05805,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_011,ROUTE_2024,144.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05806,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2025,468.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05807,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_006,ROUTE_2026,476.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05808,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_015,ROUTE_1284,1200.0,CLOSED,OTHER,Over Time,1,1
INC_05809,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_010,ROUTE_1968,552.0,CLOSED,EQUIPMENT,Over Time,1,1
INC_05810,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1403,8.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05811,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_017,ROUTE_1873,780.0,CLOSED,OTHER,Over Time,1,1
INC_05812,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_003,ROUTE_2027,24.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05813,2024,4,10,40,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_2028,120.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05814,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_016,ROUTE_2029,168.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05815,2024,4,10,40,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_006,ROUTE_2030,736.0,CLOSED,EQUIPMENT,Over Time,1,1
INC_05816,2024,4,10,41,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_020,ROUTE_2031,12.0,CLOSED,UNKNOWN,On Time,0,0
INC_05817,2024,4,10,41,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_022,ROUTE_1424,96.0,CLOSED,EQUIPMENT,On Time,0,0
INC_05818,2024,4,10,41,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_019,ROUTE_2032,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05819,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_003,ROUTE_1433,24.0,CLOSED,OTHER,On Time,0,1
INC_05820,2024,4,10,41,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_015,ROUTE_2033,318.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05821,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_017,ROUTE_1559,0.0,CLOSED,OTHER,On Time,0,1
INC_05822,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_020,ROUTE_2034,0.0,CLOSED,OTHER,On Time,0,1
INC_05823,2024,4,10,41,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_028,ROUTE_1334,228.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05824,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_010,ROUTE_1914,108.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05825,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1157,108.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05826,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_039,ROUTE_1205,180.0,CLOSED,OTHER,On Time,0,1
INC_05827,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1403,120.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05828,2024,4,10,41,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_1541,120.0,CLOSED,OTHER,On Time,0,0
INC_05829,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_042,ROUTE_1707,108.0,CLOSED,OTHER,On Time,0,1
INC_05830,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_1221,60.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05831,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_020,ROUTE_1804,60.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05832,2024,4,10,41,IPNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_020,ROUTE_1205,48.0,CLOSED,OTHER,On Time,0,0
INC_05833,2024,4,10,41,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_021,ROUTE_1303,156.0,CLOSED,OTHER,On Time,0,0
INC_05834,2024,4,10,41,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,IN SITE,NET_003,BRANCH_012,ROUTE_2035,397.5,CLOSED,EQUIPMENT,Over Time,1,0
INC_05835,2024,4,10,41,IPNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,NET_003,BRANCH_014,ROUTE_2036,168.0,CLOSED,EQUIPMENT,On Time,0,0
INC_05836,2024,4,10,41,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_008,ROUTE_2037,60.0,CLOSED,EQUIPMENT,On Time,0,0
INC_05837,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_016,ROUTE_2038,312.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_05838,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_029,ROUTE_1791,72.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_05839,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_015,ROUTE_2039,528.0,CLOSED,EQUIPMENT,Over Time,1,1
INC_05840,2024,4,10,41,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,IN SITE,NET_003,BRANCH_022,ROUTE_2040,72.0,CLOSED,EQUIPMENT,On Time,0,0
INC_05841,2024,4,10,41,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2041,528.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05842,2024,4,10,41,IPNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,NET_003,BRANCH_012,ROUTE_1602,888.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_05843,2024,4,10,41,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1194,180.0,CLOSED,CABLE_FIBER,On Time,0,1
