date_start,label_over_ola,area_noc,priority,type_of_incident,trouble_type,incident_type,network_type,branch_id,reason_group,year,quarter,month,week_of_year,day_of_week,hour,is_weekend,is_night,duration_hours_evidence
2025-06-30,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,BROKEN CABLE INSIDE MUFA,2025,2,6,27,0,0,0,1,
2025-06-30,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,BROKEN CABLE INSIDE,2025,2,6,27,0,0,0,1,
2025-06-30,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,BROKEN CABLE INSIDE MUFA,2025,2,6,27,0,0,0,1,
2025-06-30,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_032,BROKEN CABLE INSIDE MUFA,2025,2,6,27,0,0,0,1,
2025-06-30,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE MUFA,2025,2,6,27,0,0,0,1,
2025-07-01,1,TXNOC,MINOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_011,LOW RECEPTION,2025,3,7,27,1,0,0,1,449.9999999999418
2025-07-01,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,BIG TRUCK CUT THE CABLE,2025,3,7,27,1,0,0,1,29.33333333331393
2025-07-01,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,3,7,27,1,0,0,1,3.9999999999417923
2025-07-01,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_028,BROKEN CABLE INSIDE,2025,3,7,27,1,0,0,1,6.0
2025-07-01,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,BROKEN CABLE INSIDE MUFA,2025,3,7,27,1,0,0,1,1.5
2025-07-01,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_019,PEOPLE DAMAGE CABLE,2025,3,7,27,1,0,0,1,3.0
2025-07-01,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_035,PEOPLE DAMAGE CABLE,2025,3,7,27,1,0,0,1,2.0000000000582077
2025-07-01,1,TXNOC,CRITICAL,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_024,CONFIGURATION PROBLEM,2025,3,7,27,1,0,0,1,40.0
2025-07-01,1,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,DWDM,BRANCH_038,BAD ACCESORY,2025,3,7,27,1,0,0,1,289.9999999999418
2025-07-01,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_001,CABLE BITTEN BY AN ANTS,2025,3,7,27,1,0,0,1,
2025-07-01,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_001,PEOPLE DAMAGE CABLE,2025,3,7,27,1,0,0,1,
2025-07-01,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_032,BROKEN CABLE INSIDE MUFA,2025,3,7,27,1,0,0,1,
2025-07-01,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_032,PEOPLE DAMAGE CABLE,2025,3,7,27,1,0,0,1,
2025-07-01,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_026,EQUIPMENT DAMAGE,2025,3,7,27,1,0,0,1,
2025-07-01,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE MUFA,2025,3,7,27,1,0,0,1,
2025-07-02,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_004,PEOPLE DAMAGE CABLE,2025,3,7,27,2,0,0,1,6.499999999883585
2025-07-02,0,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,DWDM,BRANCH_032,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,3,7,27,2,0,0,1,5.333333333255723
2025-07-02,0,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,DWDM,BRANCH_023,LOSS MONITORING,2025,3,7,27,2,0,0,1,15.999999999941792
2025-07-02,1,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,PEOPLE DAMAGE CABLE,2025,3,7,27,2,0,0,1,6.166666666686069
2025-07-02,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,3,7,27,2,0,0,1,9.999999999941792
2025-07-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,HIGH TEMPERATURE,2025,3,7,27,2,0,0,1,
2025-07-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_037,MISSING,2025,3,7,27,2,0,0,1,
2025-07-02,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_028,BIG TRUCK CUT THE CABLE,2025,3,7,27,2,0,0,1,
2025-07-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE,2025,3,7,27,2,0,0,1,
2025-07-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,3,7,27,2,0,0,1,
2025-07-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,PEOPLE PRUNED TREES AND CUT CABLE,2025,3,7,27,2,0,0,1,
2025-07-02,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_028,MISSING,2025,3,7,27,2,0,0,1,
2025-07-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,PEOPLE DAMAGE CABLE,2025,3,7,27,2,0,0,1,
2025-07-03,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_011,PEOPLE DAMAGE CABLE,2025,3,7,27,3,0,0,1,2.7500000000582077
2025-07-03,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_011,BY ENERGY,2025,3,7,27,3,0,0,1,3.9999999999417923
2025-07-03,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_011,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,3,7,27,3,0,0,1,5.499999999941792
2025-07-03,1,TXNOC,CRITICAL,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_002,LOW RECEPTION,2025,3,7,27,3,0,0,1,72.50000000005821
2025-07-03,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_024,BIG TRUCK CRASH POLE,2025,3,7,27,3,0,0,1,
2025-07-03,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_042,MISSING,2025,3,7,27,3,0,0,1,
2025-07-03,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,MISSING,2025,3,7,27,3,0,0,1,
2025-07-03,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,MISSING,2025,3,7,27,3,0,0,1,
2025-07-03,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,CABLE BITTEN BY A RODENT,2025,3,7,27,3,0,0,1,
2025-07-03,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,BROKEN CABLE INSIDE MUFA,2025,3,7,27,3,0,0,1,
2025-07-03,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_011,BROKEN CABLE INSIDE,2025,3,7,27,3,0,0,1,
2025-07-03,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_024,TICKET WRONG,2025,3,7,27,3,0,0,1,
2025-07-03,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,CABLE BITTEN BY A RODENT,2025,3,7,27,3,0,0,1,
2025-07-03,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_025,BROKEN CABLE INSIDE,2025,3,7,27,3,0,0,1,3.0
2025-07-03,1,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,DWDM,BRANCH_041,SATURATION BY PARTNER,2025,3,7,27,3,0,0,1,420.0
2025-07-03,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,MISSING,2025,3,7,27,3,0,0,1,
2025-07-04,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_004,CONFIGURATION PROBLEM,2025,3,7,27,4,0,0,1,3.833333333255723
2025-07-04,1,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,DWDM,BRANCH_016,MISSING,2025,3,7,27,4,0,0,1,59.99999999994179
2025-07-04,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,VIBA,BRANCH_011,CONNECTOR DAMAGE,2025,3,7,27,4,0,0,1,10.0
2025-07-04,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_025,BIG TRUCK CUT THE CABLE,2025,3,7,27,4,0,0,1,0.0
2025-07-04,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_028,MISSING,2025,3,7,27,4,0,0,1,
2025-07-04,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_028,MISSING,2025,3,7,27,4,0,0,1,
2025-07-04,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_028,MISSING,2025,3,7,27,4,0,0,1,
2025-07-04,1,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,DWDM,BRANCH_011,CABLE ATTENUATED INSIDE MUFA,2025,3,7,27,4,0,0,1,530.0
2025-07-04,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_020,BURNED CABLE,2025,3,7,27,4,0,0,1,3.4999999998835847
2025-07-05,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_035,BURNED CABLE,2025,3,7,27,5,0,1,1,7.333333333313931
2025-07-05,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_011,CABLE BITTEN BY AN ANTS,2025,3,7,27,5,0,1,1,3.8833333332440816
2025-07-05,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_003,BIG TRUCK CRASH POLE,2025,3,7,27,5,0,1,1,6.0
2025-07-05,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,3,7,27,5,0,1,1,9.499999999883585
2025-07-05,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_007,INCIDENT BELONG TO PARTNER,2025,3,7,27,5,0,1,1,
2025-07-05,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_017,PEOPLE DAMAGE CABLE,2025,3,7,27,5,0,1,1,
2025-07-05,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,EQUIPMENT FREEZE,2025,3,7,27,5,0,1,1,
2025-07-05,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_038,BROKEN CABLE INSIDE MUFA,2025,3,7,27,5,0,1,1,
2025-07-05,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,TICKET WRONG,2025,3,7,27,5,0,1,1,
2025-07-05,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,MISSING,2025,3,7,27,5,0,1,1,
2025-07-05,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_019,MISSING,2025,3,7,27,5,0,1,1,
2025-07-06,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_004,BROKEN CABLE INSIDE MUFA,2025,3,7,27,6,0,1,1,14.499999999941792
2025-07-06,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_035,BIG TRUCK CRASH POLE,2025,3,7,27,6,0,1,1,5.466666666674428
2025-07-06,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_005,TREE FELL DOWN OVER CABLE,2025,3,7,27,6,0,1,1,6.450000000069849
2025-07-06,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_019,ATTENUATION LINK DOWN,2025,3,7,27,6,0,1,1,7.116666666639503
2025-07-06,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-AGG,BRANCH_017,PEOPLE DAMAGE CABLE,2025,3,7,27,6,0,1,1,
2025-07-06,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,ATTENUATION LINK DOWN,2025,3,7,27,6,0,1,1,
2025-07-07,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_003,POLE FELL DOWN,2025,3,7,28,0,0,0,1,0.0
2025-07-07,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,BIG TRUCK CRASH POLE,2025,3,7,28,0,0,0,1,4.333333333313931
2025-07-07,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_011,EQUIPMENT FREEZE,2025,3,7,28,0,0,0,1,9.999999999941792
2025-07-07,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,DWDM,BRANCH_038,EQUIPMENT DAMAGE,2025,3,7,28,0,0,0,1,0.0
2025-07-07,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_027,MISSING,2025,3,7,28,0,0,0,1,
2025-07-07,0,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,DWDM,BRANCH_025,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,3,7,28,0,0,0,1,2.6666666666278616
2025-07-07,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,MISSING,2025,3,7,28,0,0,0,1,
