incident_id,domain,area,year,quarter,month,week_of_year,day_of_week,hour,is_weekend,is_night,priority,type_of_incident,trouble_type,incident_type,network_id,branch,branch_id,sla_threshold_hours,reason_group,label_over_ola,label_source
inc_00053,TX,TXNOC,2024,2,4,14,2,21,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,AYA,branch_005,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00054,TX,TXNOC,2024,2,4,14,2,18,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,21.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00055,TX,TXNOC,2024,2,4,14,3,15,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00056,TX,TXNOC,2024,2,4,14,3,11,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,HUN,branch_019,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00057,TX,TXNOC,2024,2,4,14,3,0,0,1,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,ARE,branch_004,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_00058,TX,TXNOC,2024,2,4,14,3,14,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 8,branch_032,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00059,TX,TXNOC,2024,2,4,14,4,13,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,AMA,branch_001,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00060,TX,TXNOC,2024,2,4,14,4,0,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,ARE,branch_004,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_00061,TX,TXNOC,2024,2,4,14,4,14,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 8,branch_032,14.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00062,TX,TXNOC,2024,2,4,14,4,12,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,PIU,branch_035,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_00063,TX,TXNOC,2024,2,4,14,4,18,0,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,LAM,branch_025,15.0,other,1,KPI_ON_TIME_OVER_TIME
inc_00064,TX,TXNOC,2024,2,4,14,5,23,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00065,TX,TXNOC,2024,2,4,14,5,14,1,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,LIMA 1,branch_026,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_00066,TX,TXNOC,2024,2,4,14,5,20,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,ICA,branch_020,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00067,TX,TXNOC,2024,2,4,14,6,16,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LAM,branch_025,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00068,TX,TXNOC,2024,2,4,14,6,15,1,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,UCA,branch_042,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_00069,TX,TXNOC,2024,2,4,14,6,12,1,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,LOR,branch_033,15.0,other,1,KPI_ON_TIME_OVER_TIME
inc_00070,TX,TXNOC,2024,2,4,14,6,13,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00071,TX,TXNOC,2024,2,4,14,6,17,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04233,IP,IPNOC,2024,2,4,14,0,0,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,MAD,branch_034,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04234,IP,IPNOC,2024,2,4,14,0,11,0,0,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_003,TELEFONICA,branch_041,21.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_04235,IP,IPNOC,2024,2,4,14,0,11,0,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_002,PIU,branch_035,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_04236,IP,IPNOC,2024,2,4,14,0,13,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LOR,branch_033,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04237,IP,IPNOC,2024,2,4,14,0,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04238,IP,IPNOC,2024,2,4,14,0,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04239,IP,IPNOC,2024,2,4,14,0,15,0,0,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,network_002,ANC,branch_002,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04240,IP,IPNOC,2024,2,4,14,0,15,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UMBRELLA,branch_043,22.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04241,IP,IPNOC,2024,2,4,14,0,16,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04242,IP,IPNOC,2024,2,4,14,0,17,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04243,IP,IPNOC,2024,2,4,14,0,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04244,IP,IPNOC,2024,2,4,14,0,22,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,ARE,branch_004,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04245,IP,IPNOC,2024,2,4,14,1,0,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04246,IP,IPNOC,2024,2,4,14,1,1,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ARE,branch_004,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04247,IP,IPNOC,2024,2,4,14,1,5,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,MAD,branch_034,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04248,IP,IPNOC,2024,2,4,14,1,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04249,IP,IPNOC,2024,2,4,14,1,10,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 2,branch_027,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04250,IP,IPNOC,2024,2,4,14,1,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 8,branch_032,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04251,IP,IPNOC,2024,2,4,14,1,12,0,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_002,ANC,branch_002,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_04252,IP,IPNOC,2024,2,4,14,1,20,0,0,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_003,LIMA 2,branch_027,14.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_04253,IP,IPNOC,2024,2,4,14,1,23,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,HUN,branch_019,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04254,IP,IPNOC,2024,2,4,14,2,2,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 2,branch_027,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04255,IP,IPNOC,2024,2,4,14,2,8,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ANC,branch_002,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04256,IP,IPNOC,2024,2,4,14,2,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UMBRELLA,branch_043,22.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04257,IP,IPNOC,2024,2,4,14,2,11,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04258,IP,IPNOC,2024,2,4,14,2,12,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SATELITAL,branch_039,17.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04259,IP,IPNOC,2024,2,4,14,2,14,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UCA,branch_042,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04260,IP,IPNOC,2024,2,4,14,3,3,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,HUC,branch_018,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04261,IP,IPNOC,2024,2,4,14,3,3,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 2,branch_027,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04262,IP,IPNOC,2024,2,4,14,3,4,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04263,IP,IPNOC,2024,2,4,14,3,7,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04264,IP,IPNOC,2024,2,4,14,3,10,0,0,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_003,PUN,branch_037,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04265,IP,IPNOC,2024,2,4,14,3,10,0,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_002,MAD,branch_034,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_04266,IP,IPNOC,2024,2,4,14,3,10,0,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,MAD,branch_034,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_04267,IP,IPNOC,2024,2,4,14,3,12,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04268,IP,IPNOC,2024,2,4,14,3,13,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04269,IP,IPNOC,2024,2,4,14,3,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04270,IP,IPNOC,2024,2,4,14,4,3,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,AYA,branch_005,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04271,IP,IPNOC,2024,2,4,14,4,5,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,HUA,branch_017,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04272,IP,IPNOC,2024,2,4,14,4,6,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,TELEFONICA,branch_041,21.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04273,IP,IPNOC,2024,2,4,14,4,7,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04274,IP,IPNOC,2024,2,4,14,4,9,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04275,IP,IPNOC,2024,2,4,14,4,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,AMA,branch_001,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04276,IP,IPNOC,2024,2,4,14,4,12,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04277,IP,IPNOC,2024,2,4,14,4,13,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04278,IP,IPNOC,2024,2,4,14,4,13,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CABLERA IMPECABLE,branch_008,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04279,IP,IPNOC,2024,2,4,14,4,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,APU,branch_003,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04280,IP,IPNOC,2024,2,4,14,4,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,HUC,branch_018,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04281,IP,IPNOC,2024,2,4,14,4,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04282,IP,IPNOC,2024,2,4,14,4,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04283,IP,IPNOC,2024,2,4,14,5,0,1,1,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_04284,IP,IPNOC,2024,2,4,14,5,4,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ANC,branch_002,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04285,IP,IPNOC,2024,2,4,14,5,7,1,0,MAJOR,FIBRA,LINK DOWN,IN SITE,network_005,ANC,branch_002,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04286,IP,IPNOC,2024,2,4,14,5,10,1,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,LIMA 4,branch_029,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_04287,IP,IPNOC,2024,2,4,14,5,10,1,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_002,LIMA 4,branch_029,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_04288,IP,IPNOC,2024,2,4,14,5,10,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 4,branch_029,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04289,IP,IPNOC,2024,2,4,14,5,12,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04290,IP,IPNOC,2024,2,4,14,5,12,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04291,IP,IPNOC,2024,2,4,14,5,16,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04292,IP,IPNOC,2024,2,4,14,5,17,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04293,IP,IPNOC,2024,2,4,14,6,11,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04294,IP,IPNOC,2024,2,4,14,6,12,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,JUN,branch_023,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04295,IP,IPNOC,2024,2,4,14,6,16,1,0,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_005,LIMA 4,branch_029,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04296,IP,IPNOC,2024,2,4,14,6,17,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LOR,branch_033,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04297,IP,IPNOC,2024,2,4,14,6,18,1,0,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_005,AYA,branch_005,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04298,IP,IPNOC,2024,2,4,14,6,18,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04299,IP,IPNOC,2024,2,4,14,6,19,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,AYA,branch_005,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00072,TX,TXNOC,2024,2,4,15,0,22,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00073,TX,TXNOC,2024,2,4,15,0,22,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 1,branch_026,14.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00074,TX,TXNOC,2024,2,4,15,1,6,0,1,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,LAL,branch_024,13.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_00075,TX,TXNOC,2024,2,4,15,1,6,0,1,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,HUN,branch_019,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_00076,TX,TXNOC,2024,2,4,15,1,0,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,AYA,branch_005,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_00077,TX,TXNOC,2024,2,4,15,1,6,0,1,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,LAL,branch_024,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_00078,TX,TXNOC,2024,2,4,15,1,6,0,1,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,LIMA 1,branch_026,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_00079,TX,TXNOC,2024,2,4,15,1,16,0,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,HO,branch_016,15.0,other,0,KPI_ON_TIME_OVER_TIME
inc_00080,TX,TXNOC,2024,2,4,15,2,16,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00081,TX,TXNOC,2024,2,4,15,2,23,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LAL,branch_024,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00082,TX,TXNOC,2024,2,4,15,2,0,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,ARE,branch_004,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_00083,TX,TXNOC,2024,2,4,15,2,18,0,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,LAL,branch_024,15.0,other,1,KPI_ON_TIME_OVER_TIME
inc_00084,TX,TXNOC,2024,2,4,15,3,6,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,SAN,branch_038,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_00085,TX,TXNOC,2024,2,4,15,3,10,0,0,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,network_006,LAM,branch_025,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_00086,TX,TXNOC,2024,2,4,15,3,20,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,LIMA 2,branch_027,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_00087,TX,TXNOC,2024,2,4,15,4,6,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00088,TX,TXNOC,2024,2,4,15,4,10,0,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_00089,TX,TXNOC,2024,2,4,15,5,6,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,PIU,branch_035,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00090,TX,TXNOC,2024,2,4,15,5,16,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 1,branch_026,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_00091,TX,TXNOC,2024,2,4,15,5,5,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_00092,TX,TXNOC,2024,2,4,15,5,6,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CAJ,branch_011,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_00093,TX,TXNOC,2024,2,4,15,5,20,1,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,CAJ,branch_011,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_00094,TX,TXNOC,2024,2,4,15,6,6,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04300,IP,IPNOC,2024,2,4,15,0,6,0,1,CRITICAL,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_005,LIMA 8,branch_032,7.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04301,IP,IPNOC,2024,2,4,15,0,8,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_003,LIMA 8,branch_032,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04302,IP,IPNOC,2024,2,4,15,0,10,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LAM,branch_025,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04303,IP,IPNOC,2024,2,4,15,0,12,0,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,PUN,branch_037,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_04304,IP,IPNOC,2024,2,4,15,0,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LOR,branch_033,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04305,IP,IPNOC,2024,2,4,15,0,16,0,0,MAJOR,FIBRA,LINK DOWN,IN SITE,network_002,ICA,branch_020,7.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04306,IP,IPNOC,2024,2,4,15,0,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,HUC,branch_018,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04307,IP,IPNOC,2024,2,4,15,0,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,HUC,branch_018,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04308,IP,IPNOC,2024,2,4,15,0,22,0,1,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_002,PIU,branch_035,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_04309,IP,IPNOC,2024,2,4,15,0,23,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PUN,branch_037,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04310,IP,IPNOC,2024,2,4,15,1,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,PIU,branch_035,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_04311,IP,IPNOC,2024,2,4,15,1,14,0,0,MAJOR,FIBRA,BAD PERFORMANCE,IN SITE,network_005,ANC,branch_002,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_04312,IP,IPNOC,2024,2,4,15,1,16,0,0,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,HUA,branch_017,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_04313,IP,IPNOC,2024,2,4,15,1,18,0,0,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,CABLERA CHANCHAMAYO,branch_007,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
